priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached,resolution_seconds,time_to_deadline_seconds
P2,billing,phone,standard,team_d,2,101.6472764,1,,28800.0
P4,billing,phone,standard,team_c,0,57.05806312,1,66945522.0,172800.0
P2,hardware,email,standard,team_b,1,4.011279086,0,,28800.0
P2,billing,phone,enterprise,team_a,0,79.42502635,1,,28800.0
P4,network,email,vip,team_d,0,52.01732887,1,,172800.0
P1,hardware,chat,standard,team_b,0,58.62067782,1,,14400.0
P2,billing,portal,standard,team_d,0,26.17817918,0,,28800.0
P3,network,chat,standard,team_c,0,48.73769171,0,85563258.0,86400.0
P3,billing,phone,standard,team_b,0,27.9022738,0,,86400.0
P3,software,email,standard,team_a,0,5.101172923,0,,86400.0
P3,billing,portal,vip,team_b,1,111.6396775,0,,86400.0
P2,software,chat,enterprise,team_a,0,67.99720361,1,83935986.0,28800.0
P3,network,portal,standard,team_a,0,66.599631,0,,86400.0
P3,hardware,portal,standard,team_c,0,12.91638365,1,77742084.0,86400.0
P4,billing,chat,enterprise,team_c,0,65.36664844,1,,172800.0
P3,network,chat,enterprise,team_a,1,15.84032529,1,86213370.0,86400.0
P3,billing,chat,standard,team_b,0,69.79570888,0,,86400.0
P3,hardware,chat,standard,team_b,0,24.34565273,0,,86400.0
P2,billing,portal,enterprise,team_d,0,10.28387886,1,,28800.0
P2,billing,email,standard,team_c,2,142.0366015,1,67614516.0,28800.0
P4,network,chat,standard,team_d,1,6.632456286,0,,172800.0
P2,software,portal,standard,team_a,2,86.07560854,0,88627344.0,28800.0
P3,billing,portal,standard,team_a,1,6.440125799,0,,86400.0
P1,hardware,portal,standard,team_a,1,69.25758084,1,,14400.0
P4,hardware,phone,standard,team_c,0,7.018029754,1,,172800.0
P4,software,chat,enterprise,team_a,1,42.65722329,0,,172800.0
P3,software,chat,enterprise,team_c,0,12.49497799,0,,86400.0
P3,hardware,phone,standard,team_b,1,120.8559057,1,,86400.0
P3,billing,email,standard,team_b,1,30.79817832,0,,86400.0
P4,network,chat,enterprise,team_a,1,0.932794419,1,,172800.0
P1,software,email,enterprise,team_d,0,59.35769954,0,91503030.0,14400.0
P3,hardware,phone,enterprise,team_a,2,35.34227384,1,,86400.0
P3,hardware,phone,standard,team_b,1,117.8551455,1,,86400.0
P3,software,phone,standard,team_b,0,34.05901736,0,72806868.0,86400.0
P2,network,phone,enterprise,team_d,0,31.7740578,1,,28800.0
P2,network,portal,standard,team_b,1,36.3184225,0,,28800.0
P4,network,phone,standard,team_b,0,117.9042404,1,81441594.0,172800.0
P1,software,chat,enterprise,team_a,2,53.03268871,1,,14400.0
P3,billing,phone,standard,team_c,2,66.40394572,0,,86400.0
P3,network,email,enterprise,team_c,0,76.46605225,0,85922232.0,86400.0
P2,network,phone,standard,team_a,1,166.3702267,0,82399494.0,28800.0
P3,billing,portal,standard,team_a,1,109.0322405,0,75867828.0,86400.0
P4,network,portal,enterprise,team_c,0,157.2718461,1,77639940.0,172800.0
P3,hardware,phone,enterprise,team_d,2,25.23213051,1,,86400.0
P4,software,chat,standard,team_d,1,14.51206884,1,,172800.0
P3,software,email,enterprise,team_b,0,13.64336654,1,87497142.0,86400.0
P3,hardware,chat,standard,team_a,0,117.0317065,1,74387958.0,86400.0
P3,network,chat,standard,team_c,0,106.5264439,0,,86400.0
P4,billing,chat,standard,team_d,0,63.05993095,1,89578848.0,172800.0
P3,billing,email,enterprise,team_d,0,3.900630526,1,,86400.0
P3,software,chat,standard,team_a,1,22.96777414,1,,86400.0
P3,software,phone,standard,team_a,1,79.50095866,0,79002558.0,86400.0
P3,hardware,email,enterprise,team_b,1,17.14653536,0,,86400.0
P2,billing,phone,standard,team_a,0,58.69937112,0,,28800.0
P1,billing,chat,standard,team_a,0,46.95034765,1,64769352.0,14400.0
P4,hardware,phone,enterprise,team_b,0,18.28337674,1,76211604.0,172800.0
P2,software,chat,vip,team_a,0,163.3941226,1,,28800.0
P3,hardware,portal,standard,team_d,2,17.80248502,0,,86400.0
P4,billing,portal,standard,team_b,1,135.1084743,1,,172800.0
P3,software,email,standard,team_d,0,46.71340534,0,82533768.0,86400.0
P1,software,phone,standard,team_a,1,5.779290321,1,75175410.0,14400.0
P4,billing,chat,vip,team_a,1,107.6105719,0,91207956.0,172800.0
P2,software,email,standard,team_a,0,94.04942183,0,,28800.0
P3,billing,phone,standard,team_a,1,106.662352,0,,86400.0
P3,billing,chat,enterprise,team_d,3,60.99128991,0,,86400.0
P2,network,chat,standard,team_a,1,74.60766347,0,68348916.0,28800.0
P2,network,portal,standard,team_d,0,142.5467654,0,74796852.0,28800.0
P2,software,email,standard,team_c,0,8.197198962,0,,28800.0
P1,software,portal,standard,team_b,1,5.201344639,0,,14400.0
P2,software,phone,enterprise,team_a,0,8.017070455,1,,28800.0
P4,network,portal,vip,team_b,1,122.4463247,1,,172800.0
P3,billing,portal,standard,team_a,0,49.66029082,1,,86400.0
P4,network,chat,standard,team_c,0,11.61983862,1,,172800.0
P3,hardware,phone,standard,team_b,3,9.168939066,0,88854246.0,86400.0
P3,hardware,portal,enterprise,team_a,0,35.37303716,0,,86400.0
P2,hardware,email,enterprise,team_b,2,101.482513,0,,28800.0
P2,software,portal,enterprise,team_d,0,98.13974313,1,83969028.0,28800.0
P3,hardware,portal,standard,team_d,0,114.330532,1,79806330.0,86400.0
P4,network,phone,standard,team_d,0,87.90590087,1,73729692.0,172800.0
P1,hardware,portal,standard,team_c,0,3.816005515,0,,14400.0
P3,hardware,email,standard,team_a,0,76.41371641,1,,86400.0
P1,network,chat,standard,team_d,0,43.90845209,1,,14400.0
P3,billing,email,enterprise,team_c,1,77.767964,0,,86400.0
P3,software,email,standard,team_c,1,39.73179652,0,,86400.0
P4,network,email,standard,team_d,2,39.64533603,1,80552220.0,172800.0
P2,hardware,phone,standard,team_a,0,8.089739373,1,64366032.0,28800.0
P2,network,email,standard,team_d,1,141.37513,0,63242262.0,28800.0
P3,software,phone,standard,team_d,1,28.16391735,1,,86400.0
P4,software,chat,enterprise,team_a,0,52.3901523,1,82204902.0,172800.0
P3,network,chat,standard,team_d,2,13.92774804,1,65924694.0,86400.0
P3,hardware,portal,standard,team_d,1,27.61640161,1,,86400.0
P3,billing,portal,standard,team_d,0,122.6803463,0,77828760.0,86400.0
P1,billing,chat,standard,team_c,0,14.11291977,1,,14400.0
P4,software,email,standard,team_a,0,13.84829045,1,,172800.0
P2,software,chat,standard,team_c,0,18.10678762,1,,28800.0
P4,software,chat,standard,team_a,0,51.29213926,0,,172800.0
P3,hardware,phone,standard,team_b,0,44.12423987,1,,86400.0
P3,software,chat,standard,team_a,1,11.56573645,1,,86400.0
P1,software,phone,standard,team_a,0,70.65329517,1,,14400.0
P4,billing,chat,enterprise,team_d,0,142.8587685,0,68623386.0,172800.0
P2,billing,phone,standard,team_d,1,13.30084311,0,,28800.0
P3,billing,portal,standard,team_c,0,67.05923469,1,,86400.0
P4,network,email,enterprise,team_d,1,52.96912203,1,,172800.0
P3,software,chat,standard,team_a,0,23.93371069,0,,86400.0
P3,billing,phone,enterprise,team_a,3,57.71348172,0,,86400.0
P4,network,chat,standard,team_c,0,14.13642053,1,,172800.0
P2,network,email,enterprise,team_d,0,107.7297264,0,,28800.0
P4,network,portal,standard,team_b,0,1.347749391,0,,172800.0
P2,network,email,standard,team_d,1,50.22978027,1,78795372.0,28800.0
P3,hardware,email,standard,team_c,3,23.03221426,0,73097364.0,86400.0
P2,hardware,email,standard,team_c,0,127.900059,1,81013848.0,28800.0
P1,software,email,enterprise,team_b,0,41.51283115,0,,14400.0
P2,network,chat,enterprise,team_a,1,97.31736815,1,88309734.0,28800.0
P1,software,portal,standard,team_a,0,154.4796507,1,,14400.0
P4,software,chat,standard,team_c,0,24.4194359,1,83093064.0,172800.0
P4,software,email,standard,team_b,0,127.3869844,1,,172800.0
P1,software,phone,standard,team_b,1,77.73874061,1,74674746.0,14400.0
P2,billing,phone,standard,team_d,0,6.869080678,1,85501746.0,28800.0
P3,billing,chat,enterprise,team_b,0,6.583531627,0,,86400.0
P3,software,email,standard,team_b,0,102.0094975,1,,86400.0
P4,software,phone,standard,team_c,0,37.90236718,1,71032638.0,172800.0
P3,software,phone,enterprise,team_c,0,41.00966762,1,,86400.0
P3,software,portal,standard,team_a,0,133.1203069,1,62497134.0,86400.0
P3,network,chat,standard,team_c,0,140.4816365,0,,86400.0
P3,hardware,phone,standard,team_b,0,7.1747328,1,,86400.0
P2,software,chat,standard,team_a,0,28.07059687,1,,28800.0
P3,network,phone,standard,team_d,0,135.3574183,1,,86400.0
P1,network,portal,enterprise,team_c,0,102.8393748,1,,14400.0
P3,network,portal,standard,team_b,1,76.59450686,1,,86400.0
P3,software,email,enterprise,team_c,1,6.452921396,0,63204924.0,86400.0
P4,software,portal,enterprise,team_a,2,58.24395438,1,,172800.0
P2,billing,phone,standard,team_a,0,52.31510467,0,81023610.0,28800.0
P3,network,portal,enterprise,team_a,1,10.97533263,1,66660282.0,86400.0
P2,software,portal,standard,team_b,0,89.19573904,0,68590092.0,28800.0
P3,network,chat,enterprise,team_b,0,22.43597937,1,68830116.0,86400.0
P4,billing,phone,standard,team_c,1,58.15392137,1,,172800.0
P4,software,phone,standard,team_b,3,26.94955018,0,77043624.0,172800.0
P4,software,chat,standard,team_b,0,5.290227766,0,,172800.0
P4,network,phone,standard,team_a,0,44.64052577,1,64839282.0,172800.0
P4,software,phone,standard,team_d,0,21.97262739,1,,172800.0
P2,software,phone,enterprise,team_b,0,4.439011318,1,,28800.0
P2,hardware,chat,standard,team_c,0,13.27688588,0,88076148.0,28800.0
P3,billing,phone,standard,team_d,0,57.87464502,1,,86400.0
P4,network,email,enterprise,team_a,1,6.413835042,0,78988008.0,172800.0
P3,software,chat,standard,team_c,0,5.491818461,1,61669656.0,86400.0
P2,software,email,standard,team_d,2,172.9673294,1,,28800.0
P4,billing,email,enterprise,team_b,0,6.825297646,1,65762922.0,172800.0
P3,billing,portal,standard,team_a,0,28.30203802,1,61622880.0,86400.0
P3,hardware,chat,enterprise,team_b,0,8.5914202,1,,86400.0
P4,hardware,portal,standard,team_d,0,168.0781513,0,,172800.0
P4,hardware,email,standard,team_c,1,39.36974555,0,88391112.0,172800.0
P4,software,email,standard,team_c,0,7.067530985,0,66289950.0,172800.0
P4,billing,email,standard,team_a,1,87.87259575,1,61653444.0,172800.0
P3,billing,chat,standard,team_c,2,91.0625723,0,76071828.0,86400.0
P3,network,phone,standard,team_b,2,138.8791345,1,,86400.0
P3,hardware,portal,enterprise,team_b,1,73.38024268,1,64898160.0,86400.0
P4,hardware,email,standard,team_d,0,3.376209434,0,81225300.0,172800.0
P3,network,chat,standard,team_d,1,47.95201577,0,88194930.0,86400.0
P2,billing,email,standard,team_c,1,29.0743814,1,90196476.0,28800.0
P3,software,email,standard,team_b,0,82.83807654,1,69390672.0,86400.0
P3,network,portal,standard,team_b,0,53.63199388,0,82187286.0,86400.0
P1,billing,email,enterprise,team_b,0,77.50281683,0,,14400.0
P4,billing,email,standard,team_d,1,11.93954691,0,75091530.0,172800.0
P2,billing,email,standard,team_a,0,34.47610549,0,,28800.0
P2,billing,chat,standard,team_d,0,33.94905308,0,62290800.0,28800.0
P2,software,chat,standard,team_a,1,237.7188576,1,,28800.0
P3,software,portal,standard,team_c,1,1.157707329,1,79604712.0,86400.0
P2,hardware,portal,standard,team_d,0,101.5831758,0,63336462.0,28800.0
P3,hardware,phone,standard,team_d,0,6.129382131,0,86217504.0,86400.0
P4,network,chat,standard,team_a,0,5.027557412,1,72230892.0,172800.0
P4,software,chat,vip,team_d,0,23.86557669,1,,172800.0
P4,hardware,chat,standard,team_b,0,72.39194342,0,,172800.0
P3,hardware,email,vip,team_b,2,68.07544762,0,,86400.0
P4,billing,portal,standard,team_c,0,59.31243762,1,,172800.0
P4,billing,chat,enterprise,team_b,0,89.37970592,1,63492228.0,172800.0
P4,network,portal,standard,team_a,0,15.86747543,0,75235926.0,172800.0
P1,software,chat,standard,team_d,0,60.28182131,1,78397326.0,14400.0
P1,software,chat,enterprise,team_b,2,60.97288741,0,,14400.0
P2,network,chat,standard,team_b,0,63.73719987,1,81908562.0,28800.0
P4,software,portal,standard,team_a,0,54.15120431,0,66417132.0,172800.0
P3,network,phone,standard,team_b,0,15.02494167,0,,86400.0
P3,software,phone,standard,team_a,1,147.4133757,0,,86400.0
P3,hardware,phone,enterprise,team_d,1,223.7936594,0,,86400.0
P4,billing,phone,standard,team_a,2,70.11377451,0,,172800.0
P4,network,email,enterprise,team_c,0,35.22782229,1,92217702.0,172800.0
P4,network,email,standard,team_a,1,46.22642103,1,83099274.0,172800.0
P4,network,chat,standard,team_a,0,6.882343995,1,,172800.0
P3,software,portal,standard,team_d,0,27.09643924,0,,86400.0
P3,hardware,email,standard,team_a,1,224.1189155,0,,86400.0
P4,software,portal,standard,team_a,0,47.60752948,1,,172800.0
P4,network,portal,standard,team_d,1,49.34446833,1,,172800.0
P3,billing,phone,standard,team_b,0,184.7205809,0,69158418.0,86400.0
P1,billing,email,enterprise,team_b,0,130.4801107,0,,14400.0
P1,hardware,portal,standard,team_b,0,50.45936095,1,73672008.0,14400.0
P2,hardware,chat,standard,team_c,0,18.79975805,1,,28800.0
P3,hardware,chat,standard,team_d,0,7.461144537,1,,86400.0
P3,software,portal,enterprise,team_d,0,119.5524376,0,,86400.0
P4,software,email,standard,team_b,0,151.6123953,1,79520904.0,172800.0
P3,hardware,email,standard,team_b,0,40.90691124,1,66072048.0,86400.0
P2,billing,portal,standard,team_c,0,5.959298267,0,86616564.0,28800.0
P2,hardware,portal,standard,team_b,0,55.91849487,0,,28800.0
P4,software,phone,standard,team_a,0,27.48084185,1,84875418.0,172800.0
P3,hardware,email,enterprise,team_a,0,10.30858754,0,,86400.0
P3,hardware,chat,standard,team_b,0,150.9046761,1,74606880.0,86400.0
P3,network,phone,standard,team_d,0,16.42273061,1,68230686.0,86400.0
P2,network,email,standard,team_c,1,74.51325753,0,63227454.0,28800.0
P1,network,chat,standard,team_d,0,33.66168231,0,,14400.0
P3,hardware,phone,standard,team_a,0,105.58805,0,,86400.0
P3,hardware,portal,standard,team_b,0,72.40558175,1,,86400.0
P3,billing,portal,standard,team_a,1,7.88584663,1,85075818.0,86400.0
P3,software,chat,standard,team_c,0,35.82787877,1,,86400.0
P4,network,email,standard,team_b,0,18.04916385,0,,172800.0
P4,billing,email,standard,team_c,0,75.01869755,0,88388076.0,172800.0
P3,network,portal,standard,team_c,1,47.20645179,1,76479006.0,86400.0
P3,software,chat,standard,team_c,0,24.94740324,0,,86400.0
P3,hardware,email,standard,team_d,1,23.98032842,0,,86400.0
P2,hardware,email,standard,team_a,0,7.29528797,0,,28800.0
P4,billing,portal,standard,team_d,0,14.43431023,1,83753922.0,172800.0
P3,hardware,phone,standard,team_b,0,74.99393642,0,85597638.0,86400.0
P4,billing,chat,standard,team_b,1,56.48181888,0,,172800.0
P4,hardware,email,standard,team_d,0,26.36576019,1,,172800.0
P3,network,portal,standard,team_a,0,108.5156407,1,,86400.0
P2,hardware,email,vip,team_a,1,39.74693595,1,88505766.0,28800.0
P3,hardware,email,standard,team_b,0,94.91933278,0,71848026.0,86400.0
P3,network,email,standard,team_b,0,91.1703897,0,80781846.0,86400.0
P4,software,chat,standard,team_d,0,113.0320713,0,,172800.0
P1,billing,portal,standard,team_c,0,113.7359514,1,61624956.0,14400.0
P3,network,portal,standard,team_d,0,68.19055117,0,68358978.0,86400.0
P4,hardware,phone,standard,team_a,1,83.03945937,1,,172800.0
P4,hardware,chat,standard,team_a,1,90.01004597,0,,172800.0
P2,software,portal,standard,team_a,0,11.11903919,1,76854432.0,28800.0
P4,hardware,chat,standard,team_a,0,21.42148559,0,,172800.0
P2,billing,email,standard,team_d,0,6.60494801,0,,28800.0
P4,hardware,chat,standard,team_a,0,12.59671419,1,,172800.0
P2,network,portal,standard,team_c,0,90.38235985,0,,28800.0
P4,billing,email,enterprise,team_d,0,176.3729518,1,,172800.0
P3,billing,chat,enterprise,team_c,0,67.18441933,0,,86400.0
P3,hardware,email,standard,team_b,3,130.3185241,0,90732906.0,86400.0
P2,software,portal,enterprise,team_d,0,22.96148586,0,69764274.0,28800.0
P2,hardware,portal,standard,team_d,0,112.1685694,0,85087314.0,28800.0
P3,billing,phone,standard,team_c,0,24.82065855,1,,86400.0
P4,software,email,standard,team_d,1,134.753418,0,,172800.0
P4,software,phone,vip,team_c,0,95.98287174,1,,172800.0
P4,software,chat,vip,team_c,0,246.6181404,1,,172800.0
P4,billing,chat,standard,team_c,0,105.3624777,0,,172800.0
P4,software,email,enterprise,team_a,0,30.47076987,1,,172800.0
P4,billing,portal,enterprise,team_b,2,6.997407653,1,86419104.0,172800.0
P2,billing,portal,enterprise,team_b,0,124.418591,1,,28800.0
P4,billing,email,standard,team_d,1,50.80461714,0,,172800.0
P3,network,email,standard,team_b,0,117.1755327,1,,86400.0
P4,software,phone,standard,team_b,1,29.37603998,0,,172800.0
P3,hardware,phone,enterprise,team_c,0,1.76259176,0,,86400.0
P2,hardware,phone,standard,team_c,0,3.230418683,0,76741986.0,28800.0
P2,software,email,enterprise,team_d,0,66.61045861,0,66999816.0,28800.0
P3,hardware,email,standard,team_a,1,7.293633244,0,,86400.0
P2,network,chat,standard,team_b,0,82.09830748,1,,28800.0
P4,billing,phone,standard,team_c,2,32.62599696,0,84390072.0,172800.0
P2,hardware,portal,enterprise,team_b,1,49.68414393,1,90915864.0,28800.0
P2,network,email,standard,team_c,0,96.93139628,0,,28800.0
P1,network,portal,enterprise,team_a,0,17.5071444,1,64007214.0,14400.0
P2,hardware,portal,standard,team_a,1,31.95386737,1,,28800.0
P3,billing,chat,standard,team_c,1,78.46170559,1,69360924.0,86400.0
P3,billing,email,standard,team_b,0,150.3759742,1,64056414.0,86400.0
P2,billing,phone,enterprise,team_a,0,20.57475584,1,,28800.0
P1,network,phone,standard,team_d,0,58.48652796,0,89347176.0,14400.0
P3,software,portal,standard,team_a,0,181.218663,1,82128516.0,86400.0
P4,network,email,enterprise,team_a,0,62.79288182,1,91124940.0,172800.0
P3,hardware,portal,standard,team_a,0,133.9774433,0,91148310.0,86400.0
P2,hardware,portal,standard,team_b,2,168.5351008,0,,28800.0
P3,hardware,phone,enterprise,team_d,0,158.9947651,0,,86400.0
P3,network,email,standard,team_d,0,85.24745528,1,,86400.0
P3,billing,phone,enterprise,team_b,0,48.1905125,0,60931482.0,86400.0
P3,billing,chat,enterprise,team_b,0,6.10554305,1,,86400.0
P4,software,chat,standard,team_c,3,15.11620816,1,71745588.0,172800.0
P1,billing,portal,standard,team_b,0,17.72407747,0,89373600.0,14400.0
P2,billing,email,standard,team_b,0,2.029515037,1,,28800.0
P2,hardware,email,standard,team_a,1,6.449993343,1,,28800.0
P3,software,portal,standard,team_c,0,20.95274561,0,,86400.0
P1,software,chat,standard,team_a,0,5.707514003,1,79802100.0,14400.0
P3,network,chat,standard,team_c,1,11.1461702,0,73104996.0,86400.0
P4,billing,phone,standard,team_c,0,3.357254535,1,70116804.0,172800.0
P1,billing,chat,enterprise,team_b,1,32.32600701,1,69193338.0,14400.0
P3,network,chat,standard,team_c,1,103.3319755,0,61372104.0,86400.0
P4,billing,chat,standard,team_d,0,100.3566721,0,,172800.0
P2,network,email,standard,team_d,0,141.1635408,1,61765740.0,28800.0
P1,billing,phone,standard,team_b,1,82.13072954,0,83138400.0,14400.0
P3,hardware,chat,vip,team_c,2,16.81792035,0,,86400.0
P1,billing,portal,standard,team_b,0,72.71826159,0,73825200.0,14400.0
P4,network,phone,standard,team_a,1,84.10200023,0,,172800.0
P1,network,phone,standard,team_c,2,46.99843417,0,80910000.0,14400.0
P3,billing,phone,standard,team_c,0,98.70719968,0,63164868.0,86400.0
P4,billing,phone,vip,team_c,1,4.435964463,0,,172800.0
P2,billing,email,standard,team_c,0,54.19959587,1,,28800.0
P2,billing,portal,standard,team_a,0,39.22328701,1,,28800.0
P2,software,email,standard,team_d,0,98.15055249,1,,28800.0
P4,software,portal,standard,team_a,0,8.215240056,0,85405476.0,172800.0
P4,billing,phone,standard,team_d,0,14.34296108,0,63852186.0,172800.0
P2,network,email,standard,team_d,0,49.08072924,0,61741458.0,28800.0
P4,software,email,standard,team_b,1,176.4806933,0,69666936.0,172800.0
P4,hardware,email,enterprise,team_a,0,5.211949578,1,,172800.0
P4,software,email,standard,team_b,0,81.60883744,1,,172800.0
P3,billing,chat,standard,team_c,0,13.79492588,1,,86400.0
P4,software,email,standard,team_a,0,6.685992906,0,,172800.0
P3,software,email,standard,team_d,0,30.12841842,1,,86400.0
